Pink-browed Rosefinch,429
Vinaceous Rosefinch,446
Dark-rumped Rosefinch,500
Pale Rosefinch,498
Pallas's Rosefinch,462
Three-banded Rosefinch,0
Spot-winged Rosefinch,310
White-browed Rosefinch,332
Red-mantled Rosefinch,500
Streaked Rosefinch,500
Great Rosefinch,416
Red-fronted Rosefinch,500
Tibetan Rosefinch,499
Pine Grosbeak,500
Crimson-browed Finch,500
Scarlet Finch,459
Red Crossbill,500
White-winged Crossbill,500
Brown Bullfinch,499
Red-headed Bullfinch,500
Grey-headed Bullfinch,500
Eurasian Bullfinch,178
Hawfinch,500
Yellow-billed Grosbeak,500
Japanese Grosbeak,500
Collared Grosbeak,500
Spot-winged Grosbeak,500
White-winged Grosbeak,499
Gold-naped Finch,500
Rosc Bunting,247
Crested Bunting,355
Slaty Bunting,497
Yellowhammer,500
Pine Bunting,490
Tibetan Bunting,500
Rock Bunting,500
Godlewski's Bunting,500
Meadow Bunting,500
Rufous-backed Bunting,500
Grey-necked Bunting,466
Ortolan Bunting,499
Tristram's Bunting,500
Chestnut-eared Bunting,487
Little Bunting,365
Yellow-browed Bunting,343
Rustic Bunting,497
Yellow-throated Bunting,343
Yellow-breasted Bunting,345
Chestnut Bunting,340
Red-headed Bunting,759
Red-headed Bunting,759
Yellow Bunting,370
Black-faced Bunting,341
Grey Bunting,500
Pallas's Bunting,500
Reed Bunting,350
Ochre-rumped Bunting,306
Corn Bunting,346
Lapland Longspur,366
Snow Bunting,347
